run_id,timestamp,server_base_url,model_id,benchmark_id,benchmark_name,benchmark_category,prompt_id,prompt,choices,expected_answer,raw_output,normalized_output,is_correct,score,latency_ms,error
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_005#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In constitutional law, strict scrutiny generally requires that a challenged government action be narrowly tailored to serve what kind of interest?

Options:
A. Any rational governmental interest
B. A legitimate administrative interest
C. A compelling governmental interest
D. A private contractual interest
E. A customary historical interest only
F. A revenue-maximizing interest
G. An interest chosen by the court after trial
H. A minimal burden interest
I. A speculative future interest
J. No interest if the rule is facially neutral

Answer with only the option letter.",A. Any rational governmental interest | B. A legitimate administrative interest | C. A compelling governmental interest | D. A private contractual interest | E. A customary historical interest only | F. A revenue-maximizing interest | G. An interest chosen by the court after trial | H. A minimal burden interest | I. A speculative future interest | J. No interest if the rule is facially neutral,C,C,C,true,1,149,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_006#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A compiler converts source code into an intermediate representation and then performs common subexpression elimination. What is the main purpose of that optimization?

Options:
A. Replace all loops with recursion
B. Avoid recomputing identical expressions whose values are unchanged
C. Encrypt machine instructions
D. Infer user interface layouts
E. Increase the number of register spills
F. Disable constant folding
G. Guarantee thread safety for all code
H. Convert dynamic dispatch to reflection
I. Remove the need for parsing
J. Make every expression evaluate lazily

Answer with only the option letter.",A. Replace all loops with recursion | B. Avoid recomputing identical expressions whose values are unchanged | C. Encrypt machine instructions | D. Infer user interface layouts | E. Increase the number of register spills | F. Disable constant folding | G. Guarantee thread safety for all code | H. Convert dynamic dispatch to reflection | I. Remove the need for parsing | J. Make every expression evaluate lazily,B,B,B,true,1,218,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_007#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which condition is most central to the Gauss-Markov theorem for ordinary least squares being BLUE?

Options:
A. Errors must be exactly normally distributed
B. Regressors must be binary
C. The model must be linear in parameters with zero conditional mean errors and homoskedastic uncorrelated errors
D. The sample must contain more variables than observations
E. The outcome must be categorical
F. The loss must be absolute deviation
G. The regressors must be independent of each other
H. The intercept must be omitted
I. The residuals must all equal zero
J. The coefficient estimates must be positive

Answer with only the option letter.",A. Errors must be exactly normally distributed | B. Regressors must be binary | C. The model must be linear in parameters with zero conditional mean errors and homoskedastic uncorrelated errors | D. The sample must contain more variables than observations | E. The outcome must be categorical | F. The loss must be absolute deviation | G. The regressors must be independent of each other | H. The intercept must be omitted | I. The residuals must all equal zero | J. The coefficient estimates must be positive,C,C,C,true,1,157,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_008#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In Bayesian inference, a conjugate prior is useful mainly because it does what?

Options:
A. Forces the likelihood to be uniform
B. Makes the posterior belong to the same family as the prior
C. Eliminates all uncertainty in finite samples
D. Prevents overfitting in every model
E. Makes the posterior independent of data
F. Guarantees a causal interpretation
G. Requires no normalization constant in any model
H. Converts discrete variables into continuous ones
I. Makes maximum likelihood unnecessary by definition
J. Ensures every prior is noninformative

Answer with only the option letter.",A. Forces the likelihood to be uniform | B. Makes the posterior belong to the same family as the prior | C. Eliminates all uncertainty in finite samples | D. Prevents overfitting in every model | E. Makes the posterior independent of data | F. Guarantees a causal interpretation | G. Requires no normalization constant in any model | H. Converts discrete variables into continuous ones | I. Makes maximum likelihood unnecessary by definition | J. Ensures every prior is noninformative,B,B,B,true,1,163,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_009#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which property distinguishes a context-free language from a regular language in the Chomsky hierarchy?

Options:
A. It can be recognized only by finite automata
B. It can require a pushdown stack for nested structure
C. It must be undecidable
D. It cannot contain terminals
E. It can be parsed only by a Turing machine with an oracle
F. It has no grammar representation
G. It always has finite cardinality
H. It cannot express balanced parentheses
I. It is closed under arbitrary semantic interpretation
J. It must be generated by a right-linear grammar

Answer with only the option letter.",A. It can be recognized only by finite automata | B. It can require a pushdown stack for nested structure | C. It must be undecidable | D. It cannot contain terminals | E. It can be parsed only by a Turing machine with an oracle | F. It has no grammar representation | G. It always has finite cardinality | H. It cannot express balanced parentheses | I. It is closed under arbitrary semantic interpretation | J. It must be generated by a right-linear grammar,B,B,B,true,1,197,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_010#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In finance, duration of a bond is most directly related to which risk?

Options:
A. Operational fraud risk
B. Sensitivity of bond price to interest-rate changes
C. Probability of a data breach
D. Currency denomination only
E. Equity voting rights
F. Tax filing frequency
G. Inventory turnover
H. Accounting depreciation method
I. Market microstructure latency
J. Share dilution from warrants only

Answer with only the option letter.",A. Operational fraud risk | B. Sensitivity of bond price to interest-rate changes | C. Probability of a data breach | D. Currency denomination only | E. Equity voting rights | F. Tax filing frequency | G. Inventory turnover | H. Accounting depreciation method | I. Market microstructure latency | J. Share dilution from warrants only,B,B,B,true,1,158,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_011#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A p-value is best interpreted as which quantity under the null hypothesis?

Options:
A. The probability the null hypothesis is true
B. The probability the alternative hypothesis is true
C. The probability of observing a statistic at least as extreme as the one observed
D. The posterior probability of the model
E. The size of the treatment effect
F. The probability that replication is guaranteed
G. The fraction of observations that are outliers
H. The confidence level
I. The variance of the estimator
J. The Type II error rate exactly

Answer with only the option letter.",A. The probability the null hypothesis is true | B. The probability the alternative hypothesis is true | C. The probability of observing a statistic at least as extreme as the one observed | D. The posterior probability of the model | E. The size of the treatment effect | F. The probability that replication is guaranteed | G. The fraction of observations that are outliers | H. The confidence level | I. The variance of the estimator | J. The Type II error rate exactly,C,C,C,true,1,177,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_012#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In operating systems, copy-on-write after fork mainly delays which action until a page is modified?

Options:
A. Network routing
B. Physical copying of memory pages
C. Parsing of command-line arguments
D. CPU instruction decoding
E. Filesystem formatting
F. Disk encryption key rotation
G. Kernel compilation
H. Process scheduling forever
I. DNS resolution
J. Cache invalidation for all devices

Answer with only the option letter.",A. Network routing | B. Physical copying of memory pages | C. Parsing of command-line arguments | D. CPU instruction decoding | E. Filesystem formatting | F. Disk encryption key rotation | G. Kernel compilation | H. Process scheduling forever | I. DNS resolution | J. Cache invalidation for all devices,B,B,B,true,1,181,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_013#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A legal rule is applied retroactively to events completed before the rule was announced. Which term best describes that timing?

Options:
A. Prospective application
B. Interlocutory review
C. Retroactive application
D. Mootness
E. Standing
F. Ripeness
G. Venue transfer
H. Collateral estoppel only
I. Original jurisdiction
J. Strict liability

Answer with only the option letter.",A. Prospective application | B. Interlocutory review | C. Retroactive application | D. Mootness | E. Standing | F. Ripeness | G. Venue transfer | H. Collateral estoppel only | I. Original jurisdiction | J. Strict liability,C,C,C,true,1,161,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_014#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which biological process directly produces messenger RNA from a DNA template?

Options:
A. Translation
B. Transcription
C. Glycolysis
D. Meiosis II
E. Oxidative phosphorylation
F. Endocytosis
G. Apoptosis
H. Chromatography
I. Ubiquitination only
J. Allosteric inhibition

Answer with only the option letter.",A. Translation | B. Transcription | C. Glycolysis | D. Meiosis II | E. Oxidative phosphorylation | F. Endocytosis | G. Apoptosis | H. Chromatography | I. Ubiquitination only | J. Allosteric inhibition,B,B,B,true,1,168,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_015#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In information theory, a lossless compression code cannot have average length below which quantity in the ideal limit?

Options:
A. Variance
B. Entropy of the source
C. Mean absolute deviation
D. Euclidean norm
E. Clock speed
F. Page rank
G. Nyquist frequency only
H. The sample maximum
I. The checksum
J. The Hamming distance between all pairs

Answer with only the option letter.",A. Variance | B. Entropy of the source | C. Mean absolute deviation | D. Euclidean norm | E. Clock speed | F. Page rank | G. Nyquist frequency only | H. The sample maximum | I. The checksum | J. The Hamming distance between all pairs,B,B,B,true,1,191,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,mmlu_pro_hard_sample,MMLU-Pro-style hard local sample,advanced_knowledge,mmlu_pro_hard_016#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A Nash equilibrium in a normal-form game is a strategy profile where what condition holds?

Options:
A. Every player receives the same payoff
B. No player can improve payoff by unilaterally deviating
C. The game must be zero-sum
D. All strategies are strictly dominated
E. The outcome maximizes total social welfare by definition
F. Players move in a fixed sequence only
G. Mixed strategies are forbidden
H. At least one player has perfect information
I. The equilibrium is always unique
J. The game must have two players

Answer with only the option letter.",A. Every player receives the same payoff | B. No player can improve payoff by unilaterally deviating | C. The game must be zero-sum | D. All strategies are strictly dominated | E. The outcome maximizes total social welfare by definition | F. Players move in a fixed sequence only | G. Mixed strategies are forbidden | H. At least one player has perfect information | I. The equilibrium is always unique | J. The game must have two players,B,B,B,true,1,164,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,bbh_sample,BBH-inspired local sample,reasoning:hard,bbh_local_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Evaluate the boolean expression: not (True and False).

Options:
A. True
B. False

Answer with only the option letter.",A. True | B. False,A,A,A,true,1,408,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,bbh_sample,BBH-inspired local sample,reasoning:hard,bbh_local_002#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] If today is Wednesday, what day is it three days after tomorrow?

Options:
A. Friday
B. Saturday
C. Sunday
D. Monday

Answer with only the option letter.",A. Friday | B. Saturday | C. Sunday | D. Monday,C,B,B,false,0,162,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,bbh_sample,BBH-inspired local sample,reasoning:hard,bbh_local_003#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Sort these words alphabetically: pear, apple, grape.

Options:
A. apple, grape, pear
B. grape, pear, apple
C. pear, grape, apple
D. apple, pear, grape

Answer with only the option letter.","A. apple, grape, pear | B. grape, pear, apple | C. pear, grape, apple | D. apple, pear, grape",A,A,A,true,1,462,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,bbh_sample,BBH-inspired local sample,reasoning:hard,bbh_local_004#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A box contains a smaller box. The smaller box contains a key. Where is the key?

Options:
A. Inside the smaller box
B. Outside both boxes
C. Only inside the larger box but not the smaller box
D. On top of both boxes

Answer with only the option letter.",A. Inside the smaller box | B. Outside both boxes | C. Only inside the larger box but not the smaller box | D. On top of both boxes,A,A,A,true,1,488,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,bbh_sample,BBH-inspired local sample,reasoning:hard,bbh_local_005#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which option has exactly three vowels?

Options:
A. education
B. banana
C. chair
D. sky

Answer with only the option letter.",A. education | B. banana | C. chair | D. sky,B,A,A,false,0,432,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,openbookqa_sample,OpenBookQA-inspired local sample,science:openbook,openbookqa_local_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Plants need sunlight mainly because sunlight provides energy for which process?

Options:
A. Photosynthesis
B. Rusting
C. Melting
D. Evaporation of metal

Answer with only the option letter.",A. Photosynthesis | B. Rusting | C. Melting | D. Evaporation of metal,A,A,A,true,1,158,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,openbookqa_sample,OpenBookQA-inspired local sample,science:openbook,openbookqa_local_002#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A magnet will most likely attract which object?

Options:
A. Iron nail
B. Wooden spoon
C. Plastic cup
D. Paper towel

Answer with only the option letter.",A. Iron nail | B. Wooden spoon | C. Plastic cup | D. Paper towel,A,A,A,true,1,564,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,openbookqa_sample,OpenBookQA-inspired local sample,science:openbook,openbookqa_local_003#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which object is designed to measure temperature?

Options:
A. Thermometer
B. Compass
C. Ruler
D. Scale for mass

Answer with only the option letter.",A. Thermometer | B. Compass | C. Ruler | D. Scale for mass,A,A,A,true,1,455,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,openbookqa_sample,OpenBookQA-inspired local sample,science:openbook,openbookqa_local_004#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A shadow forms when light is blocked by what kind of object?

Options:
A. Opaque object
B. A sound wave
C. A smell
D. A magnetic field only

Answer with only the option letter.",A. Opaque object | B. A sound wave | C. A smell | D. A magnetic field only,A,A,A,true,1,490,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,openbookqa_sample,OpenBookQA-inspired local sample,science:openbook,openbookqa_local_005#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Which material is commonly used as an insulator around electrical wires?

Options:
A. Rubber
B. Copper
C. Aluminum
D. Salt water

Answer with only the option letter.",A. Rubber | B. Copper | C. Aluminum | D. Salt water,A,A,A,true,1,467,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A weak acid buffer has pH exactly equal to the acid's pKa. According to the Henderson-Hasselbalch equation, what is the ratio of conjugate base to weak acid?

Options:
A. 10 to 1
B. 1 to 1
C. 1 to 10
D. The ratio is undefined because pH equals pKa

Answer with only the option letter.",A. 10 to 1 | B. 1 to 1 | C. 1 to 10 | D. The ratio is undefined because pH equals pKa,B,B,B,true,1,167,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_002#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] For an enzyme following Michaelis-Menten kinetics, the substrate concentration equals Km when the reaction velocity has what relationship to Vmax?

Options:
A. Velocity is zero
B. Velocity equals Vmax
C. Velocity equals one half of Vmax
D. Velocity equals twice Vmax

Answer with only the option letter.",A. Velocity is zero | B. Velocity equals Vmax | C. Velocity equals one half of Vmax | D. Velocity equals twice Vmax,C,C,C,true,1,530,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_003#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In SDS-PAGE, proteins are coated with detergent so their charge-to-mass ratios are similar. The gel primarily separates denatured proteins by what property?

Options:
A. Approximate molecular mass
B. Native quaternary structure
C. Isoelectric point only
D. Enzymatic activity

Answer with only the option letter.",A. Approximate molecular mass | B. Native quaternary structure | C. Isoelectric point only | D. Enzymatic activity,A,A,A,true,1,520,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_004#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In proton NMR, a proton near an electronegative atom often resonates downfield. What is the usual physical explanation?

Options:
A. The proton gains extra neutrons
B. The applied magnetic field disappears locally
C. The molecule stops tumbling
D. Electron withdrawal deshields the proton

Answer with only the option letter.",A. The proton gains extra neutrons | B. The applied magnetic field disappears locally | C. The molecule stops tumbling | D. Electron withdrawal deshields the proton,D,D,D,true,1,512,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_005#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A competitive inhibitor binds the active site reversibly. In a Lineweaver-Burk interpretation, which kinetic parameter changes in the classic simple model?

Options:
A. Vmax decreases while Km is unchanged
B. Vmax increases while Km decreases
C. Apparent Km increases while Vmax is unchanged
D. Both Km and Vmax become zero

Answer with only the option letter.",A. Vmax decreases while Km is unchanged | B. Vmax increases while Km decreases | C. Apparent Km increases while Vmax is unchanged | D. Both Km and Vmax become zero,C,C,C,true,1,154,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_006#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] In the common CRISPR-Cas9 system from Streptococcus pyogenes, targeting requires a guide sequence complementary to the DNA target and which adjacent feature?

Options:
A. A ribosome binding site
B. A PAM sequence such as NGG
C. A poly-A tail
D. A telomere repeat

Answer with only the option letter.",A. A ribosome binding site | B. A PAM sequence such as NGG | C. A poly-A tail | D. A telomere repeat,B,B,B,true,1,151,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_007#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] An autosomal recessive disorder has affected frequency q^2 = 0.01 in a Hardy-Weinberg population. Approximately what fraction of the population are carriers?

Options:
A. 0.01
B. 0.09
C. 0.10
D. 0.18

Answer with only the option letter.",A. 0.01 | B. 0.09 | C. 0.10 | D. 0.18,D,D,D,true,1,524,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_008#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] For electromagnetic radiation, photon energy is inversely proportional to wavelength. Which photon has the greatest energy?

Options:
A. A 300 nm photon
B. A 600 nm photon
C. A 900 nm photon
D. A 1200 nm photon

Answer with only the option letter.",A. A 300 nm photon | B. A 600 nm photon | C. A 900 nm photon | D. A 1200 nm photon,A,A,A,true,1,166,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_009#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A single-step SN2 substitution at a chiral carbon proceeds through backside attack. What stereochemical outcome is expected at that center?

Options:
A. Retention of configuration
B. Racemization from a planar carbocation
C. Inversion of configuration
D. No stereochemical change is possible

Answer with only the option letter.",A. Retention of configuration | B. Racemization from a planar carbocation | C. Inversion of configuration | D. No stereochemical change is possible,C,C,C,true,1,505,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_010#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A buffer resists pH change most effectively when the solution pH is closest to which value?

Options:
A. The boiling point of the solvent
B. The pKa of the conjugate acid-base pair
C. The molecular mass of the acid
D. The absolute temperature in kelvin

Answer with only the option letter.",A. The boiling point of the solvent | B. The pKa of the conjugate acid-base pair | C. The molecular mass of the acid | D. The absolute temperature in kelvin,B,B,B,true,1,548,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_011#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] During a standard PCR cycle, what is the purpose of the high-temperature denaturation step?

Options:
A. Separate double-stranded DNA into single strands
B. Ligate primers to the template
C. Digest contaminating RNA
D. Measure fluorescence after sequencing

Answer with only the option letter.",A. Separate double-stranded DNA into single strands | B. Ligate primers to the template | C. Digest contaminating RNA | D. Measure fluorescence after sequencing,A,A,A,true,1,157,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,gpqa_hard_sample,GPQA-style hard local sample,science_reasoning,gpqa_hard_012#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] At constant temperature and pressure, a chemical process with negative Gibbs free energy change is thermodynamically described as what?

Options:
A. Nonspontaneous under those conditions
B. At equilibrium with no net driving force
C. Spontaneous under those conditions
D. Forbidden by conservation of mass

Answer with only the option letter.",A. Nonspontaneous under those conditions | B. At equilibrium with no net driving force | C. Spontaneous under those conditions | D. Forbidden by conservation of mass,C,C,C,true,1,163,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,math_competition_sample,Competition math local sample,math_reasoning,math_comp_001#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] An arithmetic sequence has 17 terms. The first term is 5 and the last term is 69. What is the sum of all terms? Return only the final numeric answer.

Return only the final numeric answer.",,629,"The sum of an arithmetic sequence is given by (number of terms) × (first term + last term) / 2.
Here, number of terms = 17, first term = 5, last term = 69.
Sum = 17 × (5 + 69) / 2 = 17 × 74 / 2 = 17 × 37 = 629.

629",629,true,1,2236,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,math_competition_sample,Competition math local sample,math_reasoning,math_comp_002#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] Find the least nonnegative integer x satisfying 7x congruent to 5 modulo 13. Return only the final numeric answer.

Return only the final numeric answer.",,10,"We seek x such that 7x ≡ 5 (mod 13). The inverse of 7 mod 13 is 2 since 7·2=14≡1. Multiply both sides by 2: x ≡ 10 (mod 13). The least nonnegative solution is 10.
Answer: 10",10,true,1,1965,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,math_competition_sample,Competition math local sample,math_reasoning,math_comp_003#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] The roots of x^2 - 14x + 45 = 0 are real integers. What is the larger root? Return only the final numeric answer.

Return only the final numeric answer.",,9,"The quadratic factors as (x−5)(x−9)=0, so the roots are 5 and 9.
Answer: 9",9,true,1,870,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,math_competition_sample,Competition math local sample,math_reasoning,math_comp_004#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] How many two-person committees can be formed from a group of 9 people? Return only the final numeric answer.

Return only the final numeric answer.",,36,36,36,true,1,155,
07bd2892-10e3-4a32-b974-f89edf6e77e2,2026-06-05T09:52:45.837Z,http://192.168.111.36:1234/v1,liquid/lfm2-24b-a2b,math_competition_sample,Competition math local sample,math_reasoning,math_comp_005#sample-2,"[system] You are being evaluated. Follow the requested output format exactly. Do not explain unless asked.

[user] A triangle has base 14 and height 9. What is its area? Return only the final numeric answer.

Return only the final numeric answer.",,63,63,63,true,1,402,
